13.02.2021;-13,6;-12,8;-11,5;-14,2;-13,3;-13;84;83;15,6;13,5;77;64;с;;;;;
14.02.2021;-14,9;-13,5;-12,3;-16,9;-18,1;-15;83;76;5,5;4,4;86;73;с;;;;;
15.02.2021;-19,8;-16,2;-15,0;-22,6;-31,0;-24;78;68;0,2;0,0;84;73;с;;;;;
16.02.2021;-21,6;-13,4;-12,3;-28,8;-33,9;-28;76;65;;;84;73;;;;;;
17.02.2021;-18,4;-13,1;-13,0;-22,3;-24,2;-24;79;71;0,3;0,7;81;73;с;;;;;
18.02.2021;-19,1;-11,9;-11,2;-26,7;-25,4;-23;77;66;0,3;0,3;81;74;с;;;;;
19.02.2021;-18,9;-15,1;-15,2;-21,8;-22,1;-19;77;62;0,6;0,4;81;74;с;;;;;
20.02.2021;-24,3;-15,3;-13,0;-33,3;-36,1;-28;71;60;;;81;71;;;;;;
21.02.2021;-25;-15,2;-15,2;-33,6;-36,2;-27;74;68;;;78;71;;;;;;
22.02.2021;-24,3;-18,2;-17,8;-29,2;-35,3;-26;71;54;;;78;69;;;;;;
23.02.2021;-25,3;-19,4;-19,1;-29,3;-32,9;-25;67;55;;;78;69;;;;;;
24.02.2021;-23,7;-16,2;-16,5;-31,3;-36,2;-24;74;66;0,0;0,0;78;69;с;;;;;
25.02.2021;-18,2;-14,4;-14,3;-21,8;-23,9;-17;79;74;5,5;5,5;76;69;с;;;;;
26.02.2021;-13,9;-11,0;-11,1;-15,7;-15,2;-11;83;81;7,4;6,6;81;74;с;;;;;
27.02.2021;-12,1;-10,9;-10,0;-14,1;-13,2;-9;81;70;5,3;5,5;91;81;с;;;;;
28.02.2021;-13,5;-7,8;-8,2;-19,3;-25,8;-13;76;60;0,0;;89;80;;;;;;
01.03.2021;-8,0;-2,9;-2,3;-14,0;-18,5;-6;82;69;0,0;0;87;80;с;;;;;
02.03.2021;0,6;3,4;4,1;-3,7;-3,4;1;81;60;1,6;1,5;86;79;см;;;;;
03.03.2021;-2,1;1,7;2,3;-4,2;-3,4;-2;65;51;0,3;0,3;83;73;см;;;;;
04.03.2021;-1,9;1,1;1,8;-3,8;-4,5;-2;80;55;2,4;1,4;80;75;см;;;;;
05.03.2021;-6,6;-1,5;-0,5;-12,6;-16,3;-8;82;46;0,5;0,0;82;75;с;;;;;
06.03.2021;-10,0;-4,5;-3,6;-17,6;-21,4;-12;73;49;0,0;0,4;82;75;с;;;;;
07.03.2021;-13,5;-4,7;-5,0;-22,9;-23,5;-16;82;59;1,6;2,2;80;75;с;;;;;
08.03.2021;-7,4;-3,8;-2,8;-12,6;-11,1;-7;91;56;2,3;2,6;84;78;с;;;;;
09.03.2021;-11,8;-6,9;-7,2;-17,5;-14,1;-11;81;63;0,4;0,3;85;78;с;;;;;
10.03.2021;-17,2;-11,7;-10,7;-22,3;-21,2;-14;66;41;0,2;0,0;83;78;с;;;;;
11.03.2021;-14,6;-4,0;-3,0;-22,9;-30,2;-14;62;36;;;82;77;;;;;;
12.03.2021;-12,7;-5,8;-4,3;-22,9;-26,7;-16;60;29;;;82;75;;;;;;
13.03.2021;-9,1;-2,5;-2,2;-14,7;-19,2;-12;51;39;;;81;75;;;;;;
14.03.2021;-5,7;-1,7;-1,5;-9,0;-8,8;-5;83;77;1,7;0,9;82;75;с;;;;;
15.03.2021;0,7;4,9;5,6;-2,6;-2,2;1;88;59;6,3;6,0;89;80;см;;;;;
16.03.2021;0,3;2,3;3,0;-0,5;-0,5;2;99;96;3,8;3,0;83;75;см;;;;;
17.03.2021;-0,3;2,0;1,4;-3,1;-3,4;1;65;41;0,0;;81;73;;;;;;
18.03.2021;-2,8;0,6;-0,3;-5,1;-5,2;0;68;54;0,0;0,0;79;72;с;;;;;
19.03.2021;-2,6;0,2;0,6;-6,2;-8,5;-2;80;65;0,0;;80;72;;;;;;
20.03.2021;-2,8;-0,7;-0,5;-4,2;-3,7;-2;74;49;0;;80;71;;;;;;
21.03.2021;-6,2;0,0;1,6;-14,0;-16,5;-8;61;44;;;79;71;;;;;;
22.03.2021;-2,4;0,6;0,2;-4,5;-4,3;-3;75;56;0,6;0,6;77;71;см;;;;;
23.03.2021;-0,8;2,0;4,8;-3,9;-3,1;0;73;48;0,0;0,0;80;71;с;;;;;
24.03.2021;-0,5;5,6;5,6;-7,8;-10,7;-2;61;31;;;78;70;;;;;;
25.03.2021;3,0;10,6;11,3;-5,4;-6,2;0;49;33;;;76;69;;;;;;
26.03.2021;1,8;8,0;9,3;-5,5;-7,3;-2;70;51;;;74;64;;;;;;
27.03.2021;2,5;8,6;8,3;-4,5;-7,9;-2;64;29;;;71;62;;;;;;
28.03.2021;0,3;6,5;6,2;-6,5;-9,7;-2;55;21;;;68;60;;;;;;
29.03.2021;-0,1;10,1;10,2;-10,4;-12,4;-2;50;14;;;67;57;;;;;;
30.03.2021;0,0;7,8;8,8;-9,1;-12,0;-2;46;25;;;65;57;;;;;;
31.03.2021;2,1;6,0;6,2;0,5;0,4;2;84;37;6,9;5,9;65;55;см;;;;;
01.04.2021;3,1;5,4;5,8;1,5;1,8;2;97;82;7,3;6,1;55;49;д;;;;;
02.04.2021;1,5;3,8;4,1;0,3;0,8;2;100;100;15,6;10,4;48;43;см;;;;;
03.04.2021;1,8;6,8;5,9;0,1;0,0;2;88;64;8,2;4,1;55;41;д;;;;;
04.04.2021;2,0;7;7,3;-3,4;-3,8;2;70;39;0,0;;52;38;;;;;;
05.04.2021;2,1;6,9;7,7;-2,2;-4,1;1;67;39;;;49;37;;;;;;
06.04.2021;3,6;9,8;9,4;-3,1;-3,6;1;62;31;;;46;34;;;;;;
07.04.2021;5,1;10,5;10,0;-0,5;-4,5;2;51;28;;;41;29;;;;;;
08.04.2021;5,2;9,3;9,5;3,2;2,1;2;70;52;0,7;1,7;37;26;д;;;;;
09.04.2021;3,6;7,6;9,0;-0,9;-2,6;1;60;41;0,0;;33;19;;;;;;
10.04.2021;2,8;11,2;9,8;-6,0;-6,9;1;61;24;;;29;15;;;;;;
11.04.2021;5,0;14,6;15,6;-5,7;-6,8;1;53;23;;;25;15;;;;;;
12.04.2021;6,7;15,4;14,9;-2,9;-3,9;1;51;27;;;21;9;;;;;;
13.04.2021;12,1;20,6;21,2;4,5;3,1;2;42;19;;;16;4;;;;;;
14.04.2021;13,5;21,5;22,6;2,7;-1,0;3;37;17;;;11;;;;;;;
15.04.2021;12,8;22,8;23,1;1,9;0,3;8;52;21;;;;;;;;;;
16.04.2021;9,0;20,6;20,7;3,4;4,1;8;45;23;;;;;;;;;;
17.04.2021;9,2;14,8;15,3;2,4;3,6;8;27;18;;;;;;;;;;
18.04.2021;7,9;15,5;15,9;-1,8;-2,9;8;39;22;;;;;;;;;;
19.04.2021;5,9;13,1;14,2;1,2;2,1;7;34;19;;;;;;;;;;
20.04.2021;5,6;11,9;11,9;-0,2;-0,9;7;28;18;;;;;;;;;;
21.04.2021;4,9;10,1;10,8;1,7;2,3;5;62;22;4,6;6,5;;;д;;;;;
22.04.2021;6,2;11,1;11,6;3,6;3,7;8;89;55;3,8;4,3;;;д;;;;;
23.04.2021;9,8;17,9;18,3;2,4;-0,3;11;64;32;;;;;;;;;;
24.04.2021;11,9;17,4;16,9;7,4;4,5;12;55;40;0,0;0,0;;;д;;;;;
25.04.2021;4,5;13,6;13,3;1,0;2,5;8;91;57;14,6;12,5;;;д;;;;;
26.04.2021;4,8;10,8;11,6;0,8;1,1;7;68;33;6,9;4,4;;;д;;;;;
27.04.2021;4,1;10,2;10,6;-2,9;-3,1;7;65;38;0,0;1,1;;;д;;;;;
28.04.2021;5,1;10,9;10,6;0,3;0,8;9;81;40;4,9;6,5;;;д;;;;;
29.04.2021;5,6;9,5;9,7;2,7;2,4;9;61;39;0,7;0,0;;;д;;;;;
30.04.2021;6,7;15,2;16,2;-2,2;-3,2;8;60;29;;;;;;;;;;
01.05.2021;12,0;14,2;15,5;9,2;6,5;12;56;29;3,4;5,3;;;д;;;;;
02.05.2021;7,9;14,5;15,0;-1,8;-3,0;11;46;22;;;;;;;;;;
03.05.2021;6,6;13,1;13,5;1,2;1,0;9;83;54;5,8;18,5;;;д;;;;;
04.05.2021;11,7;13,6;15,0;9,4;7,0;12;88;53;9,6;17,9;;;д;;;;;
05.05.2021;6,7;10,6;11,0;3,6;3,0;9;67;47;0,0;0,0;;;д;;;;;
06.05.2021;11,5;21,5;22,5;1,9;0,5;14;58;24;;;;;;;;;;
07.05.2021;12,5;19,7;17,0;7,4;4,0;14;53;38;0,5;0,0;;;д;;;;;
08.05.2021;9,8;17,8;18,0;0,0;-2,0;13;64;23;;;;;;;;;;
09.05.2021;13,7;18,9;20,0;10,4;10,0;15;71;49;5,2;5,4;;;д;;;;;
10.05.2021;9,0;13,6;12,0;7,0;6,0;12;99;90;8,2;5,5;;;д;;;;;
11.05.2021;12,9;21,9;23,0;7,4;6,5;17;77;43;;;;;;;;;;
12.05.2021;18,5;28,2;28,5;7,9;8,5;19;58;20;;;;;;;;;;
13.05.2021;19,8;27,3;28,0;12,2;11,0;19;45;26;0,0;0,5;;;д;;;;;
14.05.2021;18,0;26,4;27,5;9,1;7,5;21;71;38;0,5;;;;;;;;;
15.05.2021;21,9;30,4;32;13,8;12,0;23;62;30;0,1;;;;;;;;;
16.05.2021;20,2;27,9;29,0;11,2;10,5;23;58;26;;0,0;;;д;;;;;
17.05.2021;20,1;28,8;31,5;9,4;9,0;25;59;29;;;;;;;;;;
18.05.2021;22,7;30,8;33,5;12,6;12,5;25;53;27;;;;;;;;;;
19.05.2021;24,4;29,5;32,0;18,6;14,0;25;42;27;;;;;;;;;;
20.05.2021;21,7;27,2;28,0;16,8;14,5;24;50;27;12,3;0,0;;;д;;;;;
21.05.2021;16,7;20,2;22,5;13,0;11,5;21;80;54;0,6;0,0;;;д;;;;;
22.05.2021;15,8;20,9;22,0;10,7;10,0;21;61;28;;2,9;;;д;;;;;
23.05.2021;14,1;21,9;24,0;4,4;3,0;19;65;30;;;;;;;;;;
24.05.2021;16,4;21,5;23,0;10,9;10,5;21;66;29;1,3;3,8;;;д;;;;;
25.05.2021;14,8;20,9;22,0;8,2;6,0;21;62;31;;;;;;;;;;
26.05.2021;14,0;19,9;21,0;5,1;3,0;21;60;33;;;;;;;;;;
27.05.2021;15,3;24,1;26,0;6,7;5,5;21;63;35;;;;;;;;;;
28.05.2021;18,1;24,9;27,0;13,7;11,5;22;81;57;4,9;0,0;;;д;;;;;
29.05.2021;17,8;24,1;27,5;14,0;11,0;23;89;56;7,4;5,6;;;д;;;;;
30.05.2021;10,1;16,4;15,5;6,2;5,0;15;92;66;9,4;18,7;;;д;;;;;
31.05.2021;7,4;10,9;12,0;3,4;2,5;13;69;54;0,3;0,0;;;д;;;;;
01.06.2021;12,1;18,2;18,2;5,2;7,3;18,0;59;33;;;;;;;;;;
02.06.2021;14,2;19,0;19,3;8,4;8,6;19,0;53;35;;;;;;;;;;
03.06.2021;13,5;19,5;20,1;6,9;6,5;20,0;52;34;;;;;;;;;;
04.06.2021;15,8;22,1;22,7;8,3;7,9;22,0;47;28;;;;;;;;;;
05.06.2021;17,5;24,1;23,7;10,3;9,9;24,0;50;32;;;;;;;;;;
06.06.2021;18,3;25,2;26,2;9,3;8,7;26,0;64;43;;;;;;;;;;
07.06.2021;18,4;26,5;27,5;9,4;8,8;26,0;70;36;0,0;;;;;;;;;
08.06.2021;18,5;24,6;25,7;13,3;11,0;25,0;72;47;1,1;5,4;;;д;;;;;
09.06.2021;15,3;19,0;21,7;10,9;13,2;20,0;78;59;4,2;0,6;;;д;;;;;
10.06.2021;15,0;19,4;19,0;10,4;12,2;18,0;63;48;;;;;;;;;;
11.06.2021;18,3;23,3;24,4;13,8;12,4;22,0;52;33;0,0;2,2;;;д;;;;;
12.06.2021;17,7;22,7;23,4;12,2;12,8;22,0;64;51;0,0;0,0;;;д;;;;;
13.06.2021;18,4;24,9;25,8;13,9;13,5;24,0;83;52;2,3;6,3;;;д;;;;;
14.06.2021;19,0;27,0;28,4;11,6;12,7;24,0;81;47;1,6;;;;;;;;;
15.06.2021;20,8;27,5;28,8;12,5;12,8;26,0;74;47;5,9;;;;;;;;;
16.06.2021;20,1;24,5;26,6;16,1;16,9;24,0;79;58;0,0;0,0;;;д;;;;;
17.06.2021;16,9;22,6;23,9;8,5;9,3;24,0;61;32;;;;;;;;;;
18.06.2021;17,5;24,3;25,7;7,6;7,7;26,0;57;34;;;;;;;;;;
19.06.2021;20,5;28,4;30,1;11,2;9,4;27,0;59;39;;;;;;;;;;
20.06.2021;23,9;30,5;32,0;14,5;13,7;31,0;60;36;;;;;;;;;;
21.06.2021;24,4;31,6;33,8;15,0;14,5;32,0;65;35;;;;;;;;;;
22.06.2021;25,3;32,3;34,3;16,1;15,7;31,0;64;28;;;;;;;;;;
23.06.2021;25,0;33,0;34,9;16,4;15,7;29,0;68;33;;;;;;;;;;
24.06.2021;27,2;33,8;35,8;18,3;17,9;37,0;64;32;;;;;;;;;;
25.06.2021;26,9;34,2;36,3;19,7;18,8;35,0;68;36;;;;;;;;;;
26.06.2021;25,7;32,5;34,1;17,8;20,1;35,0;67;35;;;;;;;;;;
27.06.2021;25,9;32,9;35,1;17,2;17,5;37,0;67;31;;;;;;;;;;
28.06.2021;25,1;34,1;34,4;18,1;18,6;32,0;76;37;6,8;0,0;;;д;;;;;
29.06.2021;24,4;29,9;31,7;18,7;19,0;26,0;78;56;1,4;0,9;;;д;;;;;
30.06.2021;23,0;29,0;29,6;18,0;18,4;26,0;66;38;;0,0;;;д;;;;;
01.07.2021;20,1;25,3;26,2;16,7;15,6;22,0;82;69;6,2;2,7;;;д;;;;;
02.07.2021;19,5;24,4;24,8;17,5;15,5;22,0;90;75;2,8;5,4;;;д;;;;;
03.07.2021;18,3;21,9;22,7;16,7;15,8;23,0;86;67;0,0;10,6;;;д;;;;;
04.07.2021;19,4;25,1;25,5;15,2;15,5;26,0;71;36;;;;;;;;;;
05.07.2021;18,5;25,3;25,7;10,2;9,9;28,0;57;37;;;;;;;;;;
06.07.2021;19,4;26,8;27,7;9,1;8,9;29,0;59;31;;;;;;;;;;
07.07.2021;21,2;29,6;29,8;10,5;9,9;30,0;59;29;;;;;;;;;;
08.07.2021;23,8;31,1;32,5;14,5;13,8;32,0;56;23;;;;;;;;;;
09.07.2021;24,3;32,2;32,7;14,2;13,4;33,0;55;28;;;;;;;;;;
10.07.2021;25,3;31,2;32,1;17,9;16,3;32,0;55;27;;;;;;;;;;
11.07.2021;22,7;29,5;29,9;14,9;13,5;31,0;50;33;;;;;;;;;;
12.07.2021;20,9;29,0;30,2;10,5;9,7;31,0;57;28;;;;;;;;;;
13.07.2021;24,5;32,7;33,4;15,5;14,9;32,0;56;27;;;;;;;;;;
14.07.2021;24,1;32,7;32,6;15,2;15,2;33,0;66;22;;0,0;;;д;;;;;
15.07.2021;23,3;31,8;33,6;15,7;15,6;30,0;76;36;8,3;0,8;;;д;;;;;
16.07.2021;24,1;31,2;33,3;17,7;17,7;29,0;78;42;0,0;0,0;;;д;;;;;
17.07.2021;24,6;33,5;34,4;16,1;16,5;31,0;68;28;4,0;0,5;;;д;;;;;
18.07.2021;24,2;31,7;31,8;17,9;18,1;29,0;72;35;2,3;;;;;;;;;
19.07.2021;24,2;32,6;33,7;16,0;16,1;31,0;64;29;;;;;;;;;;
20.07.2021;20,9;30,8;31,4;16,9;17,2;26,0;86;55;18,4;18,1;;;д;;;;;
21.07.2021;19,4;25,3;25,9;11,7;12,9;25,0;74;38;0,1;5,1;;;д;;;;;
22.07.2021;18,1;23,6;24,1;12,0;14,3;24,0;68;28;;1,3;;;д;;;;;
23.07.2021;15,3;21,4;22,5;6,8;6,3;21,0;71;46;5,2;3,5;;;д;;;;;
24.07.2021;15,4;20,0;20,3;11,6;10,8;22,0;79;52;1,0;3,1;;;д;;;;;
25.07.2021;15;22,7;23,1;5,7;6,2;21,0;69;33;;0,0;;;д;;;;;
26.07.2021;17,8;25,0;25,7;10,0;9,7;26,0;63;30;;;;;;;;;;
27.07.2021;19,4;25,0;26,2;12,4;11,7;27,0;62;40;;0,0;;;д;;;;;
28.07.2021;19,2;25,8;26,8;10,1;9,7;28,0;61;30;;;;;;;;;;
